id_transect,transect_coordonnees,annee,id_transect_annee,geometry,longueur_transect,longueur
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2012,84_vallon de la chezine_2012,,,265.1083854695965
84_vallon de la chezine,"{""type"": ""LineString"", ""coordinates"": [[-1.5960323810674095, 47.22649023952925], [-1.5962201356901722, 47.22768512579755], [-1.5972554683725144, 47.22863591544347]]}",2011,84_vallon de la chezine_2011,,,265.1083854695965
76_archipel eraudiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5369111299450708, 47.25632154735282], [-1.5366160869587444, 47.256794866959275], [-1.5360831267953692, 47.256817090026516], [-1.535260488052168, 47.257254374143244]]}",2019,76_archipel eraudiere_2019,,,176.30418484740187
76_archipel eraudiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5369111299450708, 47.25632154735282], [-1.5366160869587444, 47.256794866959275], [-1.5360831267953692, 47.256817090026516], [-1.535260488052168, 47.257254374143244]]}",2018,76_archipel eraudiere_2018,,,176.30418484740187
76_archipel eraudiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5369111299450708, 47.25632154735282], [-1.5366160869587444, 47.256794866959275], [-1.5360831267953692, 47.256817090026516], [-1.535260488052168, 47.257254374143244]]}",2016,76_archipel eraudiere_2016,,,176.30418484740187
76_archipel eraudiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5369111299450708, 47.25632154735282], [-1.5366160869587444, 47.256794866959275], [-1.5360831267953692, 47.256817090026516], [-1.535260488052168, 47.257254374143244]]}",2013,76_archipel eraudiere_2013,,,176.30418484740187
76_archipel eraudiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5369111299450708, 47.25632154735282], [-1.5366160869587444, 47.256794866959275], [-1.5360831267953692, 47.256817090026516], [-1.535260488052168, 47.257254374143244]]}",2012,76_archipel eraudiere_2012,,,176.30418484740187
76_archipel eraudiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5369111299450708, 47.25632154735282], [-1.5366160869587444, 47.256794866959275], [-1.5360831267953692, 47.256817090026516], [-1.535260488052168, 47.257254374143244]]}",2011,76_archipel eraudiere_2011,,,176.30418484740187
76_leo lagrange,"{""type"": ""LineString"", ""coordinates"": [[-1.5430104732510954, 47.24688704102725], [-1.5431392192855755, 47.24591108726291]]}",2019,76_leo lagrange_2019,,,108.95555743988709
76_leo lagrange,"{""type"": ""LineString"", ""coordinates"": [[-1.5430104732510954, 47.24688704102725], [-1.5431392192855755, 47.24591108726291]]}",2018,76_leo lagrange_2018,,,108.95555743988709
76_leo lagrange,"{""type"": ""LineString"", ""coordinates"": [[-1.5430104732510954, 47.24688704102725], [-1.5431392192855755, 47.24591108726291]]}",2016,76_leo lagrange_2016,,,108.95555743988709
76_leo lagrange,"{""type"": ""LineString"", ""coordinates"": [[-1.5430104732510954, 47.24688704102725], [-1.5431392192855755, 47.24591108726291]]}",2013,76_leo lagrange_2013,,,108.95555743988709
76_leo lagrange,"{""type"": ""LineString"", ""coordinates"": [[-1.5430104732510954, 47.24688704102725], [-1.5431392192855755, 47.24591108726291]]}",2012,76_leo lagrange_2012,,,108.95555743988709
76_leo lagrange,"{""type"": ""LineString"", ""coordinates"": [[-1.5430104732510954, 47.24688704102725], [-1.5431392192855755, 47.24591108726291]]}",2011,76_leo lagrange_2011,,,108.95555743988709
255_foret des enfants,"{""type"": ""LineString"", ""coordinates"": [[-1.5252864360771916, 47.28460042661374], [-1.524685621264589, 47.28244609981601]]}",2018,255_foret des enfants_2018,,,243.7999595385059
255_foret des enfants,"{""type"": ""LineString"", ""coordinates"": [[-1.5252864360771916, 47.28460042661374], [-1.524685621264589, 47.28244609981601]]}",2015,255_foret des enfants_2015,,,243.7999595385059
255_foret des enfants,"{""type"": ""LineString"", ""coordinates"": [[-1.5252864360771916, 47.28460042661374], [-1.524685621264589, 47.28244609981601]]}",2014,255_foret des enfants_2014,,,243.7999595385059
255_foret des enfants,"{""type"": ""LineString"", ""coordinates"": [[-1.5252864360771916, 47.28460042661374], [-1.524685621264589, 47.28244609981601]]}",2013,255_foret des enfants_2013,,,243.7999595385059
255_foret des enfants,"{""type"": ""LineString"", ""coordinates"": [[-1.5252864360771916, 47.28460042661374], [-1.524685621264589, 47.28244609981601]]}",2012,255_foret des enfants_2012,,,243.7999595385059
255_foret des enfants,"{""type"": ""LineString"", ""coordinates"": [[-1.5252864360771916, 47.28460042661374], [-1.524685621264589, 47.28244609981601]]}",2011,255_foret des enfants_2011,,,243.7999595385059
75_production horticoles,"{""type"": ""LineString"", ""coordinates"": [[-1.5137743949883598, 47.22796198584808], [-1.511971950532585, 47.22711682959127]]}",2011,75_production horticoles_2011,,,165.39734366368097
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2019,257_cimetiere saint martin_2019,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2018,257_cimetiere saint martin_2018,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2017,257_cimetiere saint martin_2017,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2015,257_cimetiere saint martin_2015,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2014,257_cimetiere saint martin_2014,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2013,257_cimetiere saint martin_2013,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2012,257_cimetiere saint martin_2012,,,118.63876091521348
257_cimetiere saint martin,"{""type"": ""LineString"", ""coordinates"": [[-1.5953296422977428, 47.20394993147881], [-1.5954422950767901, 47.20501412526722]]}",2011,257_cimetiere saint martin_2011,,,118.63876091521348
257_rue des usines,"{""type"": ""LineString"", ""coordinates"": [[-1.5973520278961288, 47.195953217242426], [-1.6048192977881885, 47.195136711884615]]}",2011,257_rue des usines_2011,,,571.462041946256
257_square Schwab,"{""type"": ""LineString"", ""coordinates"": [[-1.5816664695760445, 47.2006770373544], [-1.5802931785565597, 47.20149345746025]]}",2014,257_square Schwab_2014,,,137.86071581615602
257_square Schwab,"{""type"": ""LineString"", ""coordinates"": [[-1.5816664695760445, 47.2006770373544], [-1.5802931785565597, 47.20149345746025]]}",2012,257_square Schwab_2012,,,137.86071581615602
257_square Schwab,"{""type"": ""LineString"", ""coordinates"": [[-1.5816664695760445, 47.2006770373544], [-1.5802931785565597, 47.20149345746025]]}",2011,257_square Schwab_2011,,,137.86071581615602
257_Bois de la muse,"{""type"": ""LineString"", ""coordinates"": [[-1.6109883785314278, 47.20410300176327], [-1.6100549697881832, 47.20553892530326]]}",2019,257_Bois de la muse_2019,,,174.54473446966918
257_Bois de la muse,"{""type"": ""LineString"", ""coordinates"": [[-1.6109883785314278, 47.20410300176327], [-1.6100549697881832, 47.20553892530326]]}",2018,257_Bois de la muse_2018,,,174.54473446966918
257_Bois de la muse,"{""type"": ""LineString"", ""coordinates"": [[-1.6109883785314278, 47.20410300176327], [-1.6100549697881832, 47.20553892530326]]}",2015,257_Bois de la muse_2015,,,174.54473446966918
257_Bois de la muse,"{""type"": ""LineString"", ""coordinates"": [[-1.6109883785314278, 47.20410300176327], [-1.6100549697881832, 47.20553892530326]]}",2017,257_Bois de la muse_2017,,,174.54473446966918
257_Bois de la muse,"{""type"": ""LineString"", ""coordinates"": [[-1.6109883785314278, 47.20410300176327], [-1.6100549697881832, 47.20553892530326]]}",2013,257_Bois de la muse_2013,,,174.54473446966918
257_square de la Boucardiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5988272428547115, 47.202011002985515], [-1.5971481800089504, 47.200418258710236]]}",2019,257_square de la Boucardiere_2019,,,217.84751058056239
257_square de la Boucardiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5988272428547115, 47.202011002985515], [-1.5971481800089504, 47.200418258710236]]}",2018,257_square de la Boucardiere_2018,,,217.84751058056239
257_square de la Boucardiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5988272428547115, 47.202011002985515], [-1.5971481800089504, 47.200418258710236]]}",2017,257_square de la Boucardiere_2017,,,217.84751058056239
257_square de la Boucardiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5988272428547115, 47.202011002985515], [-1.5971481800089504, 47.200418258710236]]}",2015,257_square de la Boucardiere_2015,,,217.84751058056239
257_square de la Boucardiere,"{""type"": ""LineString"", ""coordinates"": [[-1.5988272428547115, 47.202011002985515], [-1.5971481800089504, 47.200418258710236]]}",2011,257_square de la Boucardiere_2011,,,217.84751058056239
257_carriere de la meuse,"{""type"": ""LineString"", ""coordinates"": [[-1.5814036130916007, 47.199948080204265], [-1.5801590681065967, 47.20071348494961]]}",2017,257_carriere de la meuse_2017,,,126.82418503693513
257_carriere de la meuse,"{""type"": ""LineString"", ""coordinates"": [[-1.5814036130916007, 47.199948080204265], [-1.5801590681065967, 47.20071348494961]]}",2015,257_carriere de la meuse_2015,,,126.82418503693513
257_carriere de la meuse,"{""type"": ""LineString"", ""coordinates"": [[-1.5814036130916007, 47.199948080204265], [-1.5801590681065967, 47.20071348494961]]}",2014,257_carriere de la meuse_2014,,,126.82418503693513
257_carriere de la meuse,"{""type"": ""LineString"", ""coordinates"": [[-1.5814036130916007, 47.199948080204265], [-1.5801590681065967, 47.20071348494961]]}",2013,257_carriere de la meuse_2013,,,126.82418503693513
257_carriere de la meuse,"{""type"": ""LineString"", ""coordinates"": [[-1.5814036130916007, 47.199948080204265], [-1.5801590681065967, 47.20071348494961]]}",2012,257_carriere de la meuse_2012,,,126.82418503693513
257_carriere de la meuse,"{""type"": ""LineString"", ""coordinates"": [[-1.5814036130916007, 47.199948080204265], [-1.5801590681065967, 47.20071348494961]]}",2011,257_carriere de la meuse_2011,,,126.82418503693513
257_residence fonteny rue du fonteny,"{""type"": ""LineString"", ""coordinates"": [[-1.593897342680993, 47.20525465926283], [-1.5920090675325702, 47.20472985641449]]}",2011,257_residence fonteny rue du fonteny_2011,,,154.12161524021585
586_RD 40,"{""type"": ""LineString"", ""coordinates"": [[2.554645836353302, 48.980639476291714], [2.554120123386383, 48.980864803316244]]}",2011,586_RD 40_2011,,,45.82254915525167
586_RD 40,"{""type"": ""LineString"", ""coordinates"": [[2.554645836353302, 48.980639476291714], [2.554120123386383, 48.980864803316244]]}",2010,586_RD 40_2010,,,45.82254915525167
587_Espaces7,"{""type"": ""LineString"", ""coordinates"": [[2.2281043231487274, 48.87815110193676], [2.2284047305583954, 48.878435103269766], [2.2285978496074677, 48.87861326477362], [2.2287775576114655, 48.87874732647693], [2.22891166806221, 48.8788796238582], [2.2290779650211334, 48.87902250463694], [2.2292791306972504, 48.87922712331304], [2.22953662276268, 48.8794405608677], [2.2298718988895416, 48.879758069594374]]}",2010,587_Espaces7_2010,,,220.73199643263953
587_Espaces7,"{""type"": ""LineString"", ""coordinates"": [[2.2281043231487274, 48.87815110193676], [2.2284047305583954, 48.878435103269766], [2.2285978496074677, 48.87861326477362], [2.2287775576114655, 48.87874732647693], [2.22891166806221, 48.8788796238582], [2.2290779650211334, 48.87902250463694], [2.2292791306972504, 48.87922712331304], [2.22953662276268, 48.8794405608677], [2.2298718988895416, 48.879758069594374]]}",2011,587_Espaces7_2011,,,220.73199643263953
588_Espaces5,"{""type"": ""LineString"", ""coordinates"": [[2.2302353382110596, 48.88050067935755], [2.231093645095825, 48.8812238754181], [2.231394052505493, 48.8814955122125]]}",2011,588_Espaces5_2011,,,139.35771010253285
588_Espaces5,"{""type"": ""LineString"", ""coordinates"": [[2.2302353382110596, 48.88050067935755], [2.231093645095825, 48.8812238754181], [2.231394052505493, 48.8814955122125]]}",2010,588_Espaces5_2010,,,139.35771010253285
589_Halages1,"{""type"": ""LineString"", ""coordinates"": [[2.3449426889419556, 48.89774164787167], [2.3464983701705933, 48.89793208363638], [2.348547577857971, 48.898016721521145]]}",2011,589_Halages1_2011,,,265.7672884539587
583_pf1,"{""type"": ""LineString"", ""coordinates"": [[1.9376170635223389, 47.8478851896058], [1.9379174709320068, 47.848288395599326], [1.9384324550628662, 47.848115593414484], [1.9381320476531982, 47.847712386077596]]}",2011,583_pf1_2011,,,143.21872814829553
465_Parc Leblanc,"{""type"": ""LineString"", ""coordinates"": [[2.3741975426640187, 48.67156171864861], [2.374342381953932, 48.671788439719435], [2.3742190003439188, 48.67205058468696], [2.3737952113141283, 48.672213538979015], [2.373408973219671, 48.67220291154035], [2.3731139302243607, 48.67206829713901], [2.373258769514274, 48.671862832349056]]}",2016,465_Parc Leblanc_2016,,,173.81594540225436
465_Parc Leblanc,"{""type"": ""LineString"", ""coordinates"": [[2.3741975426640187, 48.67156171864861], [2.374342381953932, 48.671788439719435], [2.3742190003439188, 48.67205058468696], [2.3737952113141283, 48.672213538979015], [2.373408973219671, 48.67220291154035], [2.3731139302243607, 48.67206829713901], [2.373258769514274, 48.671862832349056]]}",2015,465_Parc Leblanc_2015,,,173.81594540225436
465_Parc Leblanc,"{""type"": ""LineString"", ""coordinates"": [[2.3741975426640187, 48.67156171864861], [2.374342381953932, 48.671788439719435], [2.3742190003439188, 48.67205058468696], [2.3737952113141283, 48.672213538979015], [2.373408973219671, 48.67220291154035], [2.3731139302243607, 48.67206829713901], [2.373258769514274, 48.671862832349056]]}",2014,465_Parc Leblanc_2014,,,173.81594540225436
465_Parc Leblanc,"{""type"": ""LineString"", ""coordinates"": [[2.3741975426640187, 48.67156171864861], [2.374342381953932, 48.671788439719435], [2.3742190003439188, 48.67205058468696], [2.3737952113141283, 48.672213538979015], [2.373408973219671, 48.67220291154035], [2.3731139302243607, 48.67206829713901], [2.373258769514274, 48.671862832349056]]}",2012,465_Parc Leblanc_2012,,,173.81594540225436
465_Parc Leblanc,"{""type"": ""LineString"", ""coordinates"": [[2.3741975426640187, 48.67156171864861], [2.374342381953932, 48.671788439719435], [2.3742190003439188, 48.67205058468696], [2.3737952113141283, 48.672213538979015], [2.373408973219671, 48.67220291154035], [2.3731139302243607, 48.67206829713901], [2.373258769514274, 48.671862832349056]]}",2011,465_Parc Leblanc_2011,,,173.81594540225436
465_Du Bellay,"{""type"": ""LineString"", ""coordinates"": [[2.3641768097877502, 48.675093492002866], [2.364729344844818, 48.67469675548425], [2.3643216490745544, 48.67465779012196], [2.36418217420578, 48.67498368131487]]}",2011,465_Du Bellay_2011,,,127.83818143491183
583_pf4,"{""type"": ""LineString"", ""coordinates"": [[1.9358843564987183, 47.8506427680052], [1.9371181726455688, 47.85023958031531]]}",2011,583_pf4_2011,,,102.40232410850413
541_pf2,"{""type"": ""LineString"", ""coordinates"": [[1.9399988651275635, 47.849670792351326], [1.9398486614227295, 47.84955559402935], [1.9413936138153076, 47.84912359804297]]}",2011,541_pf2_2011,,,141.91401934426332
